,common,24,25,26,27,20,21,22,23,28,29,40,1,0,3,2,5,4,7,6,9,8,13,12,11,10,39,38,15,14,17,16,33,32,31,30,37,36,35,34,19,18
1486459,0.09610143378534446,0.0,0.0,0.0,0.054703893077811455,0.002956967193395214,0.0,0.013306352370278463,0.0,0.008870901580185641,0.0,0.013306352370278463,0.0,0.0,0.0,0.0,0.0,0.041397540707532994,0.0,0.010349385176883249,0.0,0.0,0.0,0.0,0.0,0.001478483596697607,0.0,0.0,0.0,0.0,0.0,0.0,0.1922028675706889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1486460,0.05931473559514403,0.06524620915465844,0.0,0.0,0.0,0.0014828683898786008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022243025848179013,0.0,0.013345815508907406,0.0,0.0,0.0,0.0,0.0,0.014828683898786008,0.0014828683898786008,0.0,0.0,0.0,0.0,0.0,0.25505336305911935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519476,0.02162776246216189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11462714104945802,0.0,0.0,0.0,0.0,0.0,0.0021627762462161893,0.0,0.0064883287386485675,0.0,0.0,0.0,0.0,0.0,0.012976657477297135,0.0,0.0,0.0,0.0,0.0,0.0,0.015139433723513323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1542680,0.03850606156213949,0.10451645281152147,0.0,0.0,0.0,0.0,0.0,0.055008659374484986,0.005500865937448498,0.0,0.0,0.03300519562469099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06234314729108298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613546,0.012491775930475537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07316611616421385,0.0,0.0,0.2177138090740022,0.0017845394186393625,0.0,0.0,0.0,0.0,0.0,0.003569078837278725,0.0,0.0,0.008922697093196812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1869921,0.06228145173376173,0.0,0.0,0.0,0.01868443552012852,0.0,0.1380572180098385,0.006228145173376173,0.0072661693689388684,0.005190120977813477,0.0031140725866880864,0.03217875006244356,0.011418266151189651,0.0010380241955626954,0.0,0.0,0.0,0.05709133075594825,0.0,0.017646411324565823,0.004152096782250782,0.0010380241955626954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06747157271157521,0.0,0.0010380241955626954,0.09134612920951721,0.0,0.015570362933440432,0.006228145173376173,0.0,0.0010380241955626954,0.05501528236482286,0.0,0.0
1884179,0.05132821151190927,0.0,0.0,0.0,0.024238322102846044,0.0,0.0,0.03707037498082336,0.0,0.0,0.0,0.04562507689947491,0.0,0.0,0.0,0.002851567306217182,0.0,0.009980485571760137,0.0,0.0156836201841945,0.0,0.0,0.0,0.0,0.009980485571760137,0.002851567306217182,0.005703134612434364,0.0,0.0,0.0,0.0,0.0,0.22527381719115736,0.0,0.0,0.022812538449737456,0.0,0.001425783653108591,0.0,0.0,0.0,0.0
1929214,0.00938155211529861,0.0,0.0,0.0,0.030490044374720485,0.0,0.0,0.0,0.0,0.0,0.0,0.0398715964900191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023453880288246527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2296583,0.00955349485490781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18915919812717466,0.0,0.021017688680797182,0.0,0.0,0.0,0.0,0.0,0.011464193825889374,0.0,0.0,0.0,0.0,0.0,0.0,0.03821397941963124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305254,0.006530702080641948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15673684993540676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004353801387094632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2360050,0.03146000240491019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03146000240491019,0.057368239679542105,0.0,0.0,0.0,0.0,0.0,0.011103530260556537,0.0,0.0,0.0,0.14804707014075383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01295411863731596,0.0,0.0,0.0,0.0,0.0
2396097,0.03843126309429682,0.034161122750486064,0.0,0.0,0.042701403438107584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03202605257858068,0.0,0.0,0.002135070171905379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034161122750486064,0.0,0.0,0.0
3277066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3298565,0.050843484467790336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04200113934295723,0.0,0.015474103968457928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013263517687249652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033158794218124135,0.0,0.0,0.0
3875696,0.12293405957596687,0.0,0.061467029787983435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0801743866799784,0.20177220647794564,0.00400871933399892,0.0,0.0,0.0026724795559992798,0.0,0.0026724795559992798,0.0,0.0,0.0,0.0053449591119985596,0.0,0.0,0.0,0.0053449591119985596,0.0,0.0,0.0,0.0,0.0,0.0,0.0026724795559992798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7472384,0.07067572340305044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027485003545630726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1334985886502064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01766893085076261,0.0,0.0,0.0,0.0,0.0,0.0
7479961,0.06559259795035889,0.0,0.0,0.0,0.02842345911182219,0.0,0.0,0.0,0.0,0.0,0.0,0.04154197870189397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01967777938510767,0.0,0.0,0.0,0.0,0.0,0.0,0.00874567972671452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7485619,0.03943600095305267,0.006799310509147011,0.0,0.0,0.051674759869517285,0.0,0.0,0.2515744888384394,0.0,0.009519034712805817,0.0,0.05575434617500549,0.0,0.0,0.0,0.00543944840731761,0.0,0.00543944840731761,0.0,0.01087889681463522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002719724203658805,0.0,0.0,0.028557104138417447,0.0,0.0,0.0,0.0,0.0,0.012238758916464622,0.0,0.0,0.0
7569934,0.029998325736004743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05841779222274608,0.0,0.01894631099116089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20525170240424298,0.004736577747790223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06631208846906311,0.0,0.0,0.0,0.0,0.0,0.01263087399410726,0.0,0.0,0.0
7708745,0.12651991656131545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012835353854046496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15952511218600646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
