,common,24,25,26,27,20,21,22,23,28,29,40,1,0,3,2,5,4,7,6,9,8,13,12,11,10,39,38,15,14,17,16,33,32,31,30,37,36,35,34,19,18
1486459,0.10990353799000734,0.0,0.0,0.0,0.027862868786199042,0.0030958743095776714,0.0,0.013931434393099521,0.0,0.01083556008352185,0.0,0.015479371547888357,0.0,0.0,0.0,0.0,0.0,0.03715049171493206,0.0,0.029410805940987876,0.0,0.0015479371547888357,0.0,0.0,0.0,0.0015479371547888357,0.0,0.0,0.0,0.0,0.0,0.0,0.2043277044321263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1486460,0.07142623576863238,0.04813507193103487,0.0,0.0,0.0,0.004658232767519504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02018567532591785,0.0,0.006210977023359338,0.0,0.0,0.0,0.0,0.0,0.009316465535039007,0.004658232767519504,0.0,0.0,0.0,0.0,0.0,0.2888104315862092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519476,0.025461721763047306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04629403956917692,0.0,0.0,0.0,0.0,0.0,0.006944105935376538,0.0,0.006944105935376538,0.0,0.0,0.0,0.0,0.0,0.08332927122451846,0.0,0.0,0.0,0.0,0.0,0.0,0.016202913849211922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1542680,0.044658368037842636,0.10679174965571066,0.0,0.0,0.0,0.0,0.0,0.04077503168672589,0.009708340877791877,0.0,0.0,0.027183354457817256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08737506790012689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613546,0.011320304916442162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0886757218454636,0.0,0.0,0.21697251089847477,0.0037734349721473873,0.0,0.0,0.0,0.0,0.0,0.005660152458221081,0.0,0.0,0.009433587430368469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1869921,0.07609688904149883,0.0,0.0,0.0,0.009646084526387176,0.0,0.04394327395354158,0.007502510187190026,0.010717871695985752,0.012861446035182902,0.007502510187190026,0.021435743391971504,0.015005020374380052,0.001071787169598575,0.0,0.0,0.0,0.05144578414073161,0.0,0.02679467923996438,0.00214357433919715,0.001071787169598575,0.0,0.0,0.0,0.009646084526387176,0.0,0.0,0.0,0.0,0.12218373733423757,0.0,0.001071787169598575,0.1414759063870119,0.0,0.012861446035182902,0.005358935847992876,0.0,0.009646084526387176,0.03322540225755583,0.0,0.0
1884179,0.05663011538968398,0.0,0.0,0.0,0.02235399291698052,0.0,0.0,0.038746921056099566,0.0,0.0,0.0,0.04470798583396104,0.0,0.0,0.0,0.001490266194465368,0.0,0.008941597166792208,0.0,0.017883194333584415,0.0,0.0,0.0,0.0,0.004470798583396104,0.02086372672251515,0.001490266194465368,0.0,0.0,0.0,0.0,0.0,0.2235399291698052,0.0,0.0,0.02980532388930736,0.0,0.004470798583396104,0.0,0.0,0.0,0.0
1929214,0.007575354723776006,0.0,0.0,0.0,0.04292701010139737,0.0,0.0,0.0,0.0,0.0,0.0,0.05302748306643204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007575354723776006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2296583,0.01825479832094784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21297264707772479,0.0,0.01825479832094784,0.0,0.0,0.0,0.0,0.0,0.00811324369819904,0.0,0.0,0.0,0.0,0.0,0.0,0.028396352943696638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
