,common,24,25,26,27,20,21,22,23,28,29,40,1,0,3,2,5,4,7,6,9,8,13,12,11,10,39,38,15,14,17,16,33,32,31,30,37,36,35,34,19,18
1486459,0.2118988915481166,0.0,0.0,0.0,0.034177240572276876,0.004556965409636916,0.0,0.0273417924578215,0.0,0.009113930819273832,0.0,0.004556965409636916,0.0,0.0,0.0,0.0,0.0,0.045569654096369164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33265847490349487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1486460,0.10529000734309196,0.02288913203110695,0.0,0.0,0.0,0.006866739609332085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006866739609332085,0.0,0.00457782640622139,0.0,0.0,0.0,0.0,0.0,0.011444566015553475,0.00915565281244278,0.0,0.0,0.0,0.0,0.0,0.5012719914812421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519476,0.07114634817739948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11561281578827415,0.0,0.0,0.0,0.0,0.0,0.004446646761087468,0.0,0.008893293522174935,0.0,0.0,0.0,0.0,0.004446646761087468,0.11561281578827415,0.0,0.0,0.0,0.0,0.0,0.0,0.03557317408869974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1542680,0.07470235263181442,0.18188398901659164,0.0,0.0,0.0,0.0,0.0,0.14615677688833256,0.009743785125888837,0.0,0.0,0.03897514050355535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0779502810071107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613546,0.040261568516568175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14246401167401046,0.0,0.0,0.36235411664911354,0.0030970437320437054,0.0,0.0,0.0,0.0,0.0,0.0030970437320437054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1869921,0.11434261984223008,0.0,0.0,0.0,0.008265731554860007,0.0,0.002755243851620002,0.0041328657774300035,0.002755243851620002,0.002755243851620002,0.005510487703240004,0.013776219258100011,0.015153841183910012,0.0,0.0,0.0,0.0,0.12674121717452008,0.0,0.030307682367820023,0.001377621925810001,0.002755243851620002,0.0,0.0,0.0,0.001377621925810001,0.0,0.0,0.0,0.0,0.2562376782006602,0.0,0.001377621925810001,0.19011182576178015,0.0,0.001377621925810001,0.009643353480670008,0.0,0.005510487703240004,0.0041328657774300035,0.0,0.0
1884179,0.09700605618483572,0.0,0.0,0.0,0.030179661924171115,0.0,0.0,0.04742518302369746,0.0,0.0,0.0,0.07976053508530938,0.0,0.0,0.0,0.004311380274881588,0.0,0.01077845068720397,0.0,0.04095811261137508,0.0,0.0,0.0,0.0,0.002155690137440794,0.012934140824644762,0.0,0.0,0.0,0.0,0.0,0.0,0.36000025295261256,0.0,0.0,0.002155690137440794,0.0,0.0,0.0,0.0,0.0,0.0
1929214,0.02117650713073487,0.0,0.0,0.0,0.06352952139220462,0.0,0.0,0.0,0.0,0.0,0.0,0.13235316956709295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015882380348051155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2296583,0.024485064837953433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35678237335303575,0.0,0.03497866405421919,0.0,0.0,0.0,0.0,0.0,0.006995732810843838,0.0,0.0,0.0,0.0,0.0,0.0,0.06995732810843838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
